Date,Open,High,Low,Close,Adj Close,Volume,Circulating Supply,Max Supply,Supply Ratio,Volume Supply Ratio,Volume Close Ratio,nupl_ratio,mvrv_ratio,SMA50_close,SMA100_close,SMA50_supply,SMA100_suppy,bollinger_mid_band_close,bollinger_std_close,bollinger_mid_band_supply,bollinger_std_supply,bollinger_upper_band_close,bollinger_lower_band_close,fast_close,slow_close,fast_supply,slow_supply,crossover_long_close,crossover_short_close,crossover_signal_close,crossover_long_supply,crossover_short_supply,crossover_signal_supply,mvrv_signal,nupl_signal
2014-10-02,383.988007,385.497009,372.946014,375.071991,375.071991,21777700.0,13328275.0,21000000.0,63.46797619047619,1.6339473787868273,58062.7200179285,0.07209586690415201,0.126006967160632,398.3904963571429,,63.376096938775504,,398.3904963571429,18.043236838968,63.376096938775504,0.07221297289312306,434.4769700350789,362.3040226792069,399.97648403905697,401.82992275286745,63.3766746697932,63.36810687259459,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-03,375.181,377.695007,357.859009,359.511993,359.511993,30901200.0,13339975.0,21000000.0,63.523690476190474,2.316436125255107,85953.18265224047,0.032901284739047,0.049119895650874004,395.87021085714287,,63.3962074829932,,395.87021085714287,20.832576088850843,63.3962074829932,0.07123598667116776,437.5353630348445,354.2050586794412,396.54136212872345,398.817644874357,63.38915517318649,63.37918163570582,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-04,359.891998,364.487,325.885986,328.865997,328.865997,47236500.0,13339975.0,21000000.0,63.523690476190474,3.540973652499349,143634.4907375754,-0.059735652737805005,-0.079887867048213,390.15321121428576,,63.412261904761905,,390.15321121428576,27.03851807980424,63.412261904761905,0.07293287739366111,444.23024737389426,336.07617505467726,390.9990274081881,394.06063994386113,63.400173062481336,63.389008841891446,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-10-05,328.915985,341.800995,289.29599,320.51001,320.51001,83308096.0,13339975.0,21000000.0,63.523690476190474,6.244996411162689,259923.53873752645,-0.079899213333236,-0.10356035543754301,384.5595680714286,,63.42831632653061,,384.5595680714286,32.629693696057906,63.42831632653061,0.07077218028702253,449.8189554635444,319.3001806793128,385.4138771708488,389.26763795955856,63.40995988229893,63.397785508263134,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-10-06,320.389008,345.134003,302.559998,330.07901,330.07901,79011800.0,13351925.0,21000000.0,63.58059523809524,5.917633599649489,239372.38541766108,-0.042426086415783,-0.067673622831183,379.4114967857143,,63.44843537414965,,379.4114967857143,35.22309139092624,63.44843537414965,0.0711952516735175,449.8576795675668,308.9653140038618,381.1609953570714,385.5614468425242,63.423074434453056,63.4092324334609,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-10-07,330.584015,339.247009,320.481995,336.187012,336.187012,49199900.0,13351925.0,21000000.0,63.58059523809524,3.6848544311026314,146346.8196088432,-0.023447210034425,-0.035991067828818,372.29692728571433,,63.4644387755102,,372.29692728571433,32.94486090195262,63.4644387755102,0.07407443051005176,438.18664908961955,306.4072054818091,377.8003753879141,382.58344345318636,63.43484496307345,63.41956812671258,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-10-08,336.115997,354.364014,327.187988,352.940002,352.940002,54736300.0,13351925.0,21000000.0,63.58059523809524,4.099506250971302,155086.6994101734,0.039040167800732,0.070179958060127,367.2779997857143,,63.480442176870746,,367.2779997857143,29.794340357210505,63.480442176870746,0.07316870627108328,426.8666805001353,307.6893190712933,375.9905315692777,380.8574099765498,63.44545563372577,63.42894416981917,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-09,352.747986,382.726013,347.687012,365.026001,365.026001,83641104.0,13363250.0,21000000.0,63.63452380952381,6.259039081061867,229137.38684604003,0.061472310257245005,0.10353397044826201,363.9531423571429,,63.500297619047615,,363.9531423571429,26.930544952752903,63.500297619047615,0.07466310096400341,417.8142322626487,310.0920524516371,375.21139526853506,379.9657195960743,63.45889076240262,63.44052326473219,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-10,364.687012,375.066986,352.963013,361.562012,361.562012,43665700.0,13363250.0,21000000.0,63.63452380952381,3.2675958318522813,120769.60120467523,0.05317769201499101,0.085467337837395,360.8915012142857,,63.516105442176865,,360.8915012142857,24.28171428604387,63.516105442176865,0.07815382457711771,409.45492978637344,312.328072642198,374.2630535101761,378.96116467935116,63.471093522736616,63.45111266364,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-11,361.362,367.19101,355.950989,362.299011,362.299011,13345200.0,13363250.0,21000000.0,63.63452380952381,0.9986492806764822,36834.76795358958,0.059787564020866005,0.095764824310026,358.23285992857143,,63.53191326530612,,358.23285992857143,21.61851987226586,63.53191326530612,0.07812325650293762,401.46989967310316,314.9958201840397,373.4490428436168,378.0782755146479,63.48221300819234,63.46083119802054,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-12,362.605988,379.433014,356.144012,378.549011,378.549011,17552800.0,13375075.0,21000000.0,63.69083333333333,1.3123515195241895,46368.632567897526,0.09910951414513,0.177039325495726,358.330575,,63.55174319727892,,358.330575,21.71363542884136,63.55174319727892,0.08086224521850122,401.75784585768275,314.90330414231727,373.78932018659134,378.10252666523706,63.496132461756105,63.47268035023632,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-13,377.92099,397.226013,368.897003,390.414001,390.414001,35221400.0,13375075.0,21000000.0,63.69083333333333,2.6333609344246667,90215.51458140458,0.131194197512174,0.226709844117109,359.3982172142857,,63.5715731292517,,359.3982172142857,22.953123311513963,63.5715731292517,0.07827651917441956,405.3044638373136,313.49197059125777,374.87848451051786,378.7200694193642,63.50888827015564,63.48362288971937,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-14,391.691986,411.697998,391.324005,400.869995,400.869995,38491500.0,13375075.0,21000000.0,63.69083333333333,2.8778530213849267,96019.90790056511,0.15166143280671301,0.285040472395366,360.3929311428571,383.7876793214286,63.587491496598645,63.46566326530613,360.3929311428571,24.489058984073424,63.587491496598645,0.07824858002686559,409.3710491110039,311.4148131747103,376.55250576014095,379.8032609371262,63.520606708071995,63.49375604317387,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-15,400.954987,402.22699,388.765991,394.77301,394.77301,25267100.0,13387050.0,21000000.0,63.74785714285714,1.8874285223406202,64004.12226762919,0.135627585108114,0.24887359469073403,361.1899325714285,381.5533577142857,63.60748299319728,63.48372448979592,361.1899325714285,25.465081636518665,63.60748299319728,0.08106735878538021,412.1200958444659,310.2597692983912,377.7074278739774,380.51784965796674,63.53501116960925,63.50588569070664,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-16,394.518005,398.807007,373.070007,382.556,382.556,26990000.0,13387050.0,21000000.0,63.74785714285714,2.016127526228706,70551.76235636091,0.110217012423,0.196110232364737,361.72450464285714,380.0575005,63.62747448979592,63.50178571428571,361.72450464285714,25.854491537721632,63.62747448979592,0.07848685895172773,413.4334877183004,310.0155215674139,378.01019273302967,380.61292800031504,63.548302150833266,63.51717349617007,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-17,382.756012,385.477997,375.389008,383.757996,383.757996,13600700.0,13387050.0,21000000.0,63.74785714285714,1.0159594533523069,35440.82505579897,0.111793583481436,0.19555705337713303,363.45636199999996,379.66328642857144,63.643486394557826,63.51984693877551,363.45636199999996,26.498912081735636,63.643486394557826,0.07855128541569371,416.4541861634712,310.4585378365287,378.36410522839105,380.75645724888756,63.56058945467938,63.5277010429418,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-18,383.976013,395.15799,378.971008,391.441986,391.441986,11416800.0,13398600.0,21000000.0,63.802857142857135,0.8520890242264118,29166.00775676629,0.127528670245578,0.23502203613410802,367.92607549999997,379.03964335714284,63.6634268707483,63.53784438775511,367.92607549999997,25.473221983289438,63.6634268707483,0.0811907605638222,418.87251946657886,316.97963153342107,379.15881171520437,381.2339887093029,63.57531138911987,63.53999764494393,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-19,391.253998,393.938995,386.457001,389.54599,389.54599,5914570.0,13398600.0,21000000.0,63.802857142857135,0.4414319406505157,15183.239339724687,0.12291302646670701,0.21864455196217703,372.8572169285714,378.7083925,63.68336734693877,63.5558418367347,372.8572169285714,22.03880624851787,63.68336734693877,0.07846755299955605,416.9348294256071,328.7796044315357,379.7822422607361,381.59807975392795,63.588968512305435,63.55151169382792,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-20,389.230988,390.084015,378.252014,382.845001,382.845001,16419000.0,13398600.0,21000000.0,63.802857142857135,1.2254265371008912,42886.80786509734,0.10504397797705,0.185878365306846,376.6262162857143,378.0188565357143,63.69924319727892,63.57383928571428,376.6262162857143,18.366195133057424,63.69924319727892,0.07855921215860276,413.35860655182915,339.89382601959943,379.9639382540556,381.6516618094169,63.60165730384806,63.56231238059079,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-21,382.42099,392.645996,380.834015,386.475006,386.475006,14188900.0,13398600.0,21000000.0,63.802857142857135,1.0589837744241937,36713.62903090297,0.11661682629472402,0.205342764650174,380.21821585714287,376.2575715714286,63.71511904761905,63.58977891156462,380.21821585714287,14.32093027256193,63.71511904761905,0.07512044808084305,408.8600764022667,351.576355312019,380.3459927092786,381.8551592653124,63.61346324687967,63.5724609922627,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-22,386.118011,388.575989,382.248993,383.15799,383.15799,11641300.0,13410525.0,21000000.0,63.85964285714286,0.8680719062079971,30382.506182371402,0.10978850261318202,0.19389443618252203,382.3766435714286,374.8273216785714,63.73505102040816,63.60774659863946,382.3766435714286,11.979070043321382,63.73505102040816,0.07368778679673588,406.33478365807133,358.41850348478584,380.5093002673798,381.9091678020622,63.627760199134585,63.58436604783922,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-23,382.962006,385.048004,356.446991,358.416992,358.416992,26456900.0,13410525.0,21000000.0,63.85964285714286,1.9728459549495638,73815.97577829122,0.048139057045518005,0.07659538678651201,381.9045714999999,372.92885692857146,63.751130952380954,63.62571428571429,381.9045714999999,12.81638292172131,63.751130952380954,0.07462010230301282,407.5373373434425,356.2718056565573,379.23869741105074,380.9515873941056,63.64109654968849,63.59558679135719,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-24,358.591003,364.345001,353.304993,358.345001,358.345001,15585700.0,13410525.0,21000000.0,63.85964285714286,1.16219909362236,43493.5605533953,0.05279730471312401,0.088000273816371,381.67478500000004,371.28314310714285,63.767210884353744,63.64165816326531,381.67478500000004,13.231286160477433,63.767210884353744,0.07176016916331139,408.1373573209549,355.2122126790452,378.0479953429905,380.044893555684,63.653551193191184,63.60617742205534,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-25,358.610992,359.860992,342.877014,347.270996,347.270996,18127500.0,13422100.0,21000000.0,63.91476190476191,1.3505710730809635,52199.86756394709,0.027580131058287,0.037085037177719,380.6013553571429,369.4171076428571,63.78722789115646,63.659570578231296,380.6013553571429,15.362138016437289,63.78722789115646,0.07098195889764652,411.32563139001746,349.8770793242683,376.30915748714307,378.75067665987854,63.668309067036205,63.618363194303626,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-26,347.487,359.221008,343.931,354.70401,354.70401,11272500.0,13422100.0,21000000.0,63.91476190476191,0.8398462237652826,31780.01850049567,0.045003045951049,0.06939751880087301,378.898141,368.614358,63.803222789115644,63.67748299319728,378.898141,16.856375029612853,63.803222789115644,0.07279634371342615,412.6108910592257,345.1853909407743,375.0984302358322,377.81515984477744,63.68211999644434,63.62989435500586,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-27,354.777008,358.631989,349.80899,352.989014,352.989014,13033000.0,13422100.0,21000000.0,63.91476190476191,0.9710104976121471,36921.82896094325,0.036062017398996005,0.054652644982868,376.2249276428571,367.8115724285714,63.81921768707483,63.69539540816327,376.2249276428571,17.829122209786757,63.81921768707483,0.07077530504377884,411.8831720624306,340.5666832232836,373.8689531111866,376.86307830320146,63.695056923473956,63.6408190123253,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-28,353.214996,359.984009,352.678986,357.618011,357.618011,7845880.0,13433600.0,21000000.0,63.96952380952381,0.5840489518818485,21939.275312394708,0.04673731746571701,0.079447838758401,373.13550021428574,366.7642156785714,63.83912414965986,63.71330782312925,373.13550021428574,16.956103780136864,63.83912414965986,0.07107986628025582,407.04770777455946,339.223292654012,372.97181108591326,376.13514807276107,63.71020901597028,63.65325202463967,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-29,357.088989,357.833008,335.342987,335.591003,335.591003,18192700.0,13433600.0,21000000.0,63.96952380952381,1.354268401619819,54210.92889072476,-0.005490425750109,-0.014118740461143002,368.908214,365.04907328571426,63.85495748299319,63.73122023809524,368.908214,18.457541879963298,63.85495748299319,0.0738216137909619,405.82329775992656,331.9931302400734,370.9223262760152,374.62183359779596,63.724426518415605,63.66505690224232,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-10-30,335.709015,350.912994,335.071991,345.304993,345.304993,30177900.0,13433600.0,21000000.0,63.96952380952381,2.246449202000953,87394.91351635335,0.023297527529785002,0.03668545833563,366.24742778571436,363.9859662142857,63.870790816326526,63.749132653061224,366.24742778571436,19.015346215899825,63.870790816326526,0.07284886183069393,404.278120217514,328.2167353539147,369.52690122560887,373.5414875439596,63.737777435785254,63.67627672044572,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-10-31,345.009003,348.045013,337.141998,338.321014,338.321014,12545400.0,13445425.0,21000000.0,64.02583333333334,0.9330608738660177,37081.350199547465,0.0021776347364960004,0.002722689876519,363.0019290714286,363.22914553571434,63.8906462585034,63.76706632653061,363.0019290714286,19.663286784725557,63.8906462585034,0.07462552179481785,402.3285026408797,323.6753555019775,367.8374757640889,372.2594844848892,63.7533722164797,63.68900036104302,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-01,338.649994,340.528992,321.054993,325.748993,325.748993,16677200.0,13445425.0,21000000.0,64.02583333333334,1.2403624281121646,51196.47445847976,-0.037772992330914,-0.060762418328115006,358.3095724285714,363.1178239642857,63.9065731292517,63.785000000000004,358.3095724285714,20.185814648044207,63.9065731292517,0.0781585636581613,398.68120172465984,317.937943132483,365.57210230084706,370.58652047661957,63.768037182839855,63.70111611001599,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-11-02,326.075012,329.049988,320.626007,325.891998,325.891998,8603620.0,13445425.0,21000000.0,64.02583333333334,0.6398920078762851,26400.21863930516,-0.039862570159179,-0.05723991348822301,353.7628587142857,363.3100378214286,63.9225,63.80293367346939,353.7628587142857,19.77341132353752,63.9225,0.07811656547873659,393.30968136136073,314.21603606721067,363.44808052071613,368.9971825433234,63.78183665862577,63.71266305966475,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-11-03,325.569,334.002014,325.480988,327.553986,327.553986,12948500.0,13457075.0,21000000.0,64.08130952380952,0.9622076119810583,39530.8881999073,-0.032994548351058,-0.048379120654409004,349.8135005,363.21985839285713,63.942389455782305,63.82081632653062,349.8135005,19.025511869325655,63.942389455782305,0.08071619640033281,387.86452423865126,311.7624767613487,361.5367032999145,367.5396530093171,63.79778372792515,63.725628109514034,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-11-04,327.161011,331.766998,325.076996,330.492004,330.492004,15655500.0,13457075.0,21000000.0,64.08130952380952,1.1633657388399783,47370.28373007172,-0.017782154089127002,-0.035843545747899004,345.81471464285715,363.01646524999995,63.96227891156463,63.83869897959183,345.81471464285715,16.43402083250811,63.96227891156463,0.07794850831423286,378.6827563078734,312.94667297784093,359.89169421556903,366.2505287456653,63.81280730748603,63.73800453699484,0.0,-1.0,-1.0,1.0,0.0,1.0,1,1
2014-11-05,330.683014,343.368988,330.683014,339.485992,339.485992,19817200.0,13457075.0,21000000.0,64.08130952380952,1.4726231369001064,58374.13167845818,0.005855071882426,0.011803069248347,342.6952862142857,362.5359648928571,63.97811224489796,63.85658163265306,342.6952862142857,12.466269484555069,63.97811224489796,0.0780098682570574,367.6278251833958,317.7627472451756,358.8154691741773,365.3287553872932,63.82696848683795,63.74982799553811,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-06,339.458008,352.966003,338.424011,349.290009,349.290009,18797000.0,13468975.0,21000000.0,64.13797619047618,1.3955776144806862,53814.8802303704,0.039654508309015006,0.06285473182183901,342.0433588571429,361.9739651785714,63.99799319727891,63.87456207482993,342.0433588571429,11.801794449939555,63.99799319727891,0.08090828977496121,365.646947757022,318.43976995726376,358.315302201867,364.7818423104225,63.843299013515875,63.76306365114667,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-07,349.817993,352.731995,341.776001,342.415009,342.415009,16834200.0,13468975.0,21000000.0,64.13797619047618,1.2498501185131015,49163.148686627814,0.017419486794644,0.028584959521226003,340.90550228571425,361.2901436428571,64.01787414965986,63.8925425170068,340.90550228571425,10.837751399965887,64.01787414965986,0.0784566796826258,362.58100508564604,319.22999948578246,357.4838976260327,364.0264329840557,63.85870727990495,63.77572581144673,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-08,342.153992,347.032013,342.153992,345.488007,345.488007,8535470.0,13468975.0,21000000.0,64.13797619047618,0.6337134043236401,24705.54643594329,0.028721566479995003,0.045812690114596,340.7781459285714,360.6897506428571,64.03381802721088,63.910522959183666,340.7781459285714,10.767443395371874,64.03381802721088,0.07857104651204055,362.3130327193152,319.24325913782764,356.85913782722264,363.406105763909,63.87325192638612,63.78784732439576,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-09,345.376007,363.626007,344.255005,363.264008,363.264008,24205600.0,13480725.0,21000000.0,64.19392857142857,1.7955710838994194,66633.63137258565,0.07882771460988501,0.137462543199795,341.38957435714286,360.1438576785714,64.05375850340135,63.9284906462585,341.38957435714286,11.811475389430786,64.05375850340135,0.0814052688510306,365.01252513600446,317.76662357828127,357.19145590764276,363.401393391462,63.88989030378353,63.80131415193135,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-10,362.265015,374.81601,357.561005,366.924011,366.924011,30450100.0,13480725.0,21000000.0,64.19392857142857,2.258788010288764,82987.48265890944,0.082486694276047,0.137479706468036,342.3849312857143,359.30492946428575,64.07369897959184,63.94645833333333,342.3849312857143,13.350979567066378,64.07369897959184,0.07889111709027835,369.08689041984707,315.6829721515815,357.69463009318594,363.51720467640433,63.905609116186284,63.814221934001885,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-11,365.856995,371.309998,363.734985,367.695007,367.695007,15838900.0,13480725.0,21000000.0,64.19392857142857,1.174929389925245,43076.19004464752,0.09328116016033301,0.154107130224964,343.1047167142857,358.1201084642857,64.08972789115647,63.96442602040816,343.1047167142857,14.460908739397645,64.08972789115647,0.07889390794265772,372.026534193081,314.1828992354904,358.20990121459374,363.6534085964681,63.92046482516713,63.82660105787753,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-12,367.984985,429.717987,367.984985,423.561005,423.561005,45783200.0,13492150.0,21000000.0,64.24833333333333,3.3933213016457717,108091.15914719297,0.20924172250279802,0.40772387762555,349.3882882857143,359.14825114285713,64.10964285714286,63.98230017006802,349.3882882857143,25.694245221640692,64.10964285714286,0.08136783341933929,400.7767787289957,297.9997978424329,361.56631920430266,365.59071478535236,63.937304077992636,63.840239137125266,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-13,427.27301,457.092987,401.122986,420.734985,420.734985,58945000.0,13492150.0,21000000.0,64.24833333333333,4.368836693929433,140100.06797984723,0.18924273694418803,0.3718017565374,354.7761448571428,360.5117863214286,64.12955782312926,64.00017431972789,354.7761448571428,31.925149166807017,64.12955782312926,0.07850459790383099,418.62644319075685,290.9258465235288,364.59595325552004,367.3600290205735,63.95322981858917,63.85333291582343,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-14,418.416992,419.252014,384.789001,397.817993,397.817993,29589200.0,13492150.0,21000000.0,64.24833333333333,2.1930678209180896,74378.73731367399,0.157563879094478,0.281382678180064,359.02592907142855,361.0139290714286,64.1454506802721,64.01804846938775,359.02592907142855,33.487973707072626,64.1454506802721,0.0784127765899383,426.0018764855738,292.0499816572833,366.2921167279013,368.3298748603134,63.96829643719931,63.86591056257212,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-15,399.649994,405.528015,371.007996,376.132996,376.132996,15727500.0,13503675.0,21000000.0,64.30321428571429,1.164682947419869,41813.667418850964,0.102407369892899,0.184693314658666,362.62478642857144,360.46717942857146,64.16526360544218,64.03591836734694,362.62478642857144,32.32378191385798,64.16526360544218,0.08086867006895114,427.2723502562874,297.9772226008555,366.7931682898464,368.57651981039766,63.985348888152295,63.879733077055135,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-16,374.730011,390.799011,374.60199,387.881989,387.881989,11905600.0,13503675.0,21000000.0,64.30321428571429,0.8816562898618339,30693.871686834114,0.135054981773227,0.24391022809666402,367.05264292857146,360.4077508214286,64.18507653061224,64.05378826530612,367.05264292857146,31.128635289963373,64.18507653061224,0.07800912409032809,429.3099135084982,304.7953723486447,367.86411675364315,369.1824003495049,64.0014909694897,63.89302356072504,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
2014-11-17,388.348999,410.199005,377.502014,387.40799,387.40799,41518800.0,13503675.0,21000000.0,64.30321428571429,3.0746296841415393,107170.7374956309,0.13318520447172402,0.23520572936101902,371.32792892857145,360.5707147142857,64.2009268707483,64.07165816326531,371.32792892857145,29.34568298102203,64.2009268707483,0.07784707704762275,430.0192948906155,312.6365629665274,368.85415529863457,369.7504520469084,64.0167754378865,63.90580830690104,0.0,-1.0,-1.0,1.0,0.0,1.0,0,0
